Date,Open,High,Low,Close,Adj Close,Volume
2005-03-14,61.740002,62.070000,60.630001,61.959999,40.756168,52000
2005-03-15,62.250000,62.490002,61.099998,61.099998,40.190491,53400
2005-03-16,61.070000,62.040001,60.500000,61.360001,40.361515,55600
2005-03-17,62.290001,62.389999,61.700001,62.270000,40.960091,48300
2005-03-18,62.520000,63.049999,62.410000,63.049999,41.473164,50100
2005-03-21,63.200001,63.200001,62.040001,62.599998,41.177155,60200
2005-03-22,62.720001,63.529999,61.849998,61.900002,40.716709,63400
2005-03-23,61.139999,61.139999,60.130001,60.630001,39.881332,69900
2005-03-24,61.430000,61.430000,60.000000,60.580002,39.848434,224200
2005-03-28,60.619999,60.779999,60.080002,60.610001,39.868164,42600
2005-03-29,60.660000,61.240002,59.540001,59.540001,39.164349,42900
2005-03-30,60.000000,60.340000,58.680000,60.340000,39.690575,38200
2005-03-31,61.299999,61.700001,61.209999,61.599998,40.519375,79400
2005-04-01,62.410000,63.090000,62.130001,63.070000,41.486317,85800
2005-04-04,63.270000,63.630001,62.040001,62.610001,41.183750,68200
2005-04-05,62.599998,62.730000,61.540001,61.750000,40.618050,36600
2005-04-06,61.790001,63.029999,61.580002,62.860001,41.348186,39200
2005-04-07,63.349998,63.400002,62.000000,62.570000,41.157433,41000
2005-04-08,62.410000,62.599998,61.549999,61.549999,40.486485,38700
2005-04-11,61.520000,61.919998,60.840000,61.830002,40.670670,34700
2005-04-12,61.580002,61.580002,60.509998,60.930000,40.078667,17400
2005-04-13,60.439999,61.000000,59.279999,59.419998,39.085426,90900
2005-04-14,59.900002,60.000000,58.869999,59.119999,38.888084,61200
2005-04-15,58.650002,58.840000,56.759998,56.790001,37.355446,108900
2005-04-18,56.259998,57.910000,56.250000,57.799999,38.019810,76400
2005-04-19,58.520000,59.439999,58.520000,59.209999,38.947289,22300
2005-04-20,59.150002,59.799999,58.220001,58.240002,38.309219,68200
2005-04-21,58.330002,59.869999,58.330002,59.869999,39.381409,26500
2005-04-22,59.669998,60.820000,59.270000,60.070000,39.512966,26800
2005-04-25,61.090000,61.439999,60.779999,60.910000,40.065510,24700
2005-04-26,60.880001,61.070000,60.000000,60.119999,39.545856,56100
2005-04-27,60.040001,60.040001,58.500000,58.619999,38.559193,72100
2005-04-28,57.919998,58.000000,57.169998,57.169998,37.605400,34000
2005-04-29,58.119999,58.119999,57.169998,57.779999,38.006645,36000
2005-05-02,57.830002,58.970001,57.419998,58.970001,38.789406,32800
2005-05-03,58.570000,58.570000,57.419998,57.500000,37.822472,18100
2005-05-04,57.750000,58.330002,57.349998,58.250000,38.315807,51200
2005-05-05,58.549999,59.119999,58.220001,58.680000,38.598656,10400
2005-05-06,59.320000,59.590000,58.820000,58.830002,38.697334,28600
2005-05-09,59.060001,59.520000,58.939999,59.520000,39.151199,25300
2005-05-10,59.270000,59.299999,58.400002,58.540001,38.506565,17200
2005-05-11,58.430000,58.950001,58.230000,58.900002,38.743359,46200
2005-05-12,58.779999,58.779999,56.279999,56.450001,37.131798,53700
2005-05-13,56.669998,56.750000,55.060001,55.590000,36.566109,30400
2005-05-16,54.919998,55.200001,54.139999,54.950001,36.145134,86400
2005-05-17,55.150002,56.290001,55.150002,56.250000,37.000244,22700
2005-05-18,56.720001,57.099998,55.759998,55.959999,36.809483,50800
2005-05-19,56.009998,57.180000,56.009998,57.099998,37.559357,14000
2005-05-20,57.180000,57.380001,56.599998,56.599998,37.230476,13800
2005-05-23,57.000000,57.840000,56.950001,57.660000,37.927708,17400
2005-05-24,57.750000,57.970001,57.480000,57.970001,38.131630,11500
2005-05-25,57.970001,58.900002,57.549999,58.660000,38.585499,17800
2005-05-26,58.730000,59.160000,58.700001,59.160000,38.914394,24700
2005-05-27,59.330002,60.049999,59.330002,60.049999,39.499817,17100
2005-05-31,59.650002,59.970001,59.200001,59.599998,39.203815,14000
2005-06-01,60.000000,60.990002,59.919998,60.570000,39.841854,41700
2005-06-02,60.549999,61.130001,60.299999,60.630001,39.881332,24600
2005-06-03,61.049999,61.419998,60.650002,61.020000,40.137867,25400
2005-06-06,61.270000,61.430000,60.799999,61.279999,40.308899,20300
2005-06-07,61.400002,61.680000,60.700001,60.869999,40.039200,19200
2005-06-08,60.750000,61.680000,60.470001,60.830002,40.012890,11600
2005-06-09,61.000000,62.470001,60.970001,62.459999,41.085072,23800
2005-06-10,62.650002,62.700001,61.970001,62.410000,41.052181,18100
2005-06-13,62.200001,62.900002,62.119999,62.860001,41.348186,18900
2005-06-14,62.799999,63.130001,62.599998,63.049999,41.473164,22900
2005-06-15,63.200001,63.869999,63.150002,63.779999,41.953346,20300
2005-06-16,63.900002,64.709999,63.900002,64.699997,42.558498,121400
2005-06-17,65.599998,65.959999,65.139999,65.839996,43.308361,34400
2005-06-20,66.320000,66.330002,65.500000,65.900002,43.347843,39700
2005-06-21,65.839996,65.839996,64.449997,64.540001,42.453247,25100
2005-06-22,65.050003,65.110001,64.000000,64.709999,42.565071,30700
2005-06-23,64.849998,65.769997,64.639999,64.639999,42.519039,47800
2005-06-24,65.050003,65.050003,64.190002,64.330002,42.315132,30100
2005-06-27,64.550003,65.349998,64.389999,65.250000,42.920277,32500
2005-06-28,65.300003,65.300003,64.230003,64.230003,42.249348,43000
2005-06-29,64.199997,64.519997,63.689999,64.160004,42.203297,27900
2005-06-30,64.250000,64.830002,63.730000,63.759998,41.940178,38200
2005-07-01,64.250000,65.059998,64.120003,64.970001,42.736107,25600
2005-07-05,65.669998,67.029999,65.650002,67.029999,44.091141,48700
2005-07-06,67.150002,67.669998,65.900002,65.980003,43.400463,58900
2005-07-07,65.790001,66.769997,65.250000,66.680000,43.860909,23700
2005-07-08,66.800003,67.269997,66.000000,66.330002,43.630688,34000
2005-07-11,65.849998,66.849998,65.830002,66.849998,43.972744,31600
2005-07-12,67.099998,67.839996,66.739998,67.500000,44.400291,48100
2005-07-13,67.650002,67.650002,66.900002,67.059998,44.110870,17000
2005-07-14,67.400002,67.430000,65.150002,65.470001,43.064995,35900
2005-07-15,65.720001,65.940002,64.949997,65.129997,42.841354,24100
2005-07-18,64.919998,65.190002,64.389999,64.860001,42.663750,41500
2005-07-19,65.500000,66.360001,65.010002,66.360001,43.650417,25100
2005-07-20,66.199997,66.620003,65.570000,66.510002,43.749081,22100
2005-07-21,66.260002,66.610001,65.580002,65.910004,43.354416,18400
2005-07-22,66.900002,68.050003,66.900002,67.930000,44.683136,26800
2005-07-25,68.199997,69.010002,67.739998,68.610001,45.130440,33200
2005-07-26,68.540001,68.540001,68.000000,68.290001,44.919945,18100
2005-07-27,68.510002,68.660004,67.750000,68.610001,45.130440,13000
2005-07-28,69.279999,69.279999,68.309998,69.110001,45.459324,25100
2005-07-29,69.449997,69.449997,68.419998,68.419998,45.005455,32000
2005-08-01,69.059998,69.430000,68.830002,69.150002,45.485626,22300
2005-08-02,69.360001,70.250000,69.360001,70.220001,46.189468,21300
2005-08-03,70.599998,70.639999,69.769997,70.010002,46.051315,37300
2005-08-04,70.050003,70.660004,70.050003,70.080002,46.097378,27500
2005-08-05,70.300003,70.300003,69.099998,69.589996,45.775047,33100
2005-08-08,70.599998,71.180000,70.400002,70.400002,46.307869,32100
2005-08-09,70.650002,70.690002,70.050003,70.320000,46.255238,29100
2005-08-10,70.320000,71.580002,70.320000,71.580002,47.084053,29900
2005-08-11,71.510002,72.440002,71.449997,72.169998,47.472145,83400
2005-08-12,72.349998,72.349998,71.720001,72.050003,47.393204,43600
2005-08-15,72.050003,72.050003,71.199997,71.430000,46.985374,39400
2005-08-16,70.980003,71.330002,69.879997,69.879997,45.965824,40300
2005-08-17,69.629997,70.400002,67.839996,68.190002,44.854164,61600
2005-08-18,67.599998,68.360001,67.400002,68.139999,44.821270,53400
2005-08-19,69.000000,69.370003,68.769997,69.169998,45.498798,32100
2005-08-22,69.800003,70.180000,68.820000,69.360001,45.623760,53400
2005-08-23,69.800003,69.800003,68.559998,69.300003,45.584305,35500
2005-08-24,69.599998,70.330002,69.349998,69.739998,45.873726,31000
2005-08-25,69.610001,69.779999,69.370003,69.760002,45.886887,33000
2005-08-26,69.949997,69.949997,68.949997,68.949997,45.354076,35100
2005-08-29,70.199997,70.400002,68.989998,69.660004,45.821114,61900
2005-08-30,70.150002,71.000000,70.150002,70.699997,46.505192,51700
2005-08-31,70.949997,73.129997,70.949997,72.699997,47.820759,91700
2005-09-01,74.000000,74.800003,73.760002,74.800003,49.202118,97700
2005-09-02,73.839996,73.839996,72.860001,73.050003,48.050976,78300
2005-09-06,73.050003,73.550003,72.320000,73.489998,48.340408,56600
2005-09-07,73.489998,74.269997,73.309998,73.690002,48.471966,32700
2005-09-08,73.650002,74.180000,73.349998,73.639999,48.439072,39200
2005-09-09,74.099998,75.489998,74.099998,75.489998,49.655975,31500
2005-09-12,75.410004,75.410004,74.080002,74.099998,48.741665,41800
2005-09-13,74.150002,74.480003,73.419998,73.489998,48.340408,36200
2005-09-14,73.949997,74.580002,73.879997,74.279999,48.860043,18900
2005-09-15,74.930000,75.000000,73.559998,74.430000,48.958717,28700
2005-09-16,74.599998,75.169998,74.000000,75.169998,49.445488,19500
2005-09-19,76.300003,77.489998,76.300003,76.989998,50.642632,39300
2005-09-20,77.050003,77.160004,76.000000,76.320000,50.201939,34400
2005-09-21,77.699997,77.800003,77.120003,77.300003,50.846558,42400
2005-09-22,78.300003,78.470001,75.550003,76.779999,50.504517,87000
2005-09-23,76.250000,76.250000,75.150002,75.589996,49.721741,56200
2005-09-26,75.349998,77.099998,75.349998,77.000000,50.649208,44500
2005-09-27,76.900002,77.080002,76.169998,77.050003,50.682114,35600
2005-09-28,77.290001,77.889999,76.519997,77.839996,51.201763,28200
2005-09-29,78.010002,78.680000,77.790001,78.650002,51.734550,43100
2005-09-30,78.650002,78.650002,77.379997,77.519997,50.991276,56100
2005-10-03,77.930000,78.300003,77.190002,77.480003,50.964958,38500
2005-10-04,76.779999,76.800003,74.599998,74.949997,49.300766,69300
2005-10-05,74.699997,74.860001,71.849998,71.849998,47.261654,138100
2005-10-06,70.550003,71.500000,68.849998,69.900002,45.978966,154100
2005-10-07,70.900002,71.709999,70.449997,71.669998,47.143246,92400
2005-10-10,71.489998,71.489998,70.099998,70.599998,46.439419,48900
2005-10-11,71.000000,72.599998,71.000000,72.360001,47.597107,42800
2005-10-12,72.110001,72.370003,70.589996,70.989998,46.695953,56400
2005-10-13,69.500000,70.190002,67.669998,68.910004,45.327770,83300
2005-10-14,69.139999,70.309998,67.830002,70.180000,46.163143,41900
2005-10-17,71.379997,71.379997,70.739998,71.180000,46.820938,46800
2005-10-18,70.320000,70.680000,67.900002,67.900002,44.663406,41000
2005-10-19,67.220001,69.089996,66.260002,69.089996,45.446178,63800
2005-10-20,69.089996,69.099998,65.470001,66.169998,43.525440,38600
2005-10-21,65.699997,67.739998,65.680000,66.820000,43.953003,61800
2005-10-24,66.699997,69.050003,66.699997,69.010002,45.393555,47700
2005-10-25,69.599998,70.730003,69.059998,70.699997,46.505192,58400
2005-10-26,70.300003,72.250000,69.949997,70.230003,46.196033,26300
2005-10-27,70.239998,70.559998,68.220001,68.220001,44.873894,34500
2005-10-28,68.849998,70.129997,67.150002,69.940002,46.005287,29700
2005-10-31,71.209999,71.519997,70.000000,70.580002,46.426258,55200
2005-11-01,70.550003,71.180000,70.360001,70.989998,46.695953,24700
2005-11-02,71.199997,72.389999,70.949997,72.300003,47.557644,31700
2005-11-03,73.199997,74.070000,72.800003,73.639999,48.439072,35300
2005-11-04,73.400002,73.400002,71.489998,71.709999,47.169559,27400
2005-11-07,71.000000,71.000000,70.120003,70.449997,46.340752,26200
2005-11-08,70.199997,71.570000,70.050003,71.160004,46.807777,28300
2005-11-09,71.010002,72.089996,70.000000,70.349998,46.274971,39800
2005-11-10,69.250000,69.309998,67.800003,68.300003,44.926517,72900
2005-11-11,68.260002,68.949997,68.220001,68.900002,45.321194,42700
2005-11-14,69.699997,69.699997,68.570000,69.019997,45.400108,19400
2005-11-15,69.169998,70.720001,68.930000,69.040001,45.413273,22800
2005-11-16,69.510002,70.739998,69.089996,70.720001,46.518349,34600
2005-11-17,71.629997,71.629997,70.449997,70.839996,46.597279,25200
2005-11-18,70.940002,71.099998,70.169998,71.040001,46.728840,27600
2005-11-21,71.489998,72.709999,71.360001,72.680000,47.807606,37600
2005-11-22,73.320000,73.970001,72.940002,73.839996,48.570621,26900
2005-11-23,73.370003,74.199997,72.830002,73.510002,48.353573,39700
2005-11-25,73.750000,74.050003,73.570000,73.750000,48.511436,6200
2005-11-28,72.849998,72.849998,71.300003,71.349998,46.932762,89900
2005-11-29,71.879997,72.250000,71.250000,71.550003,47.064308,23700
2005-11-30,71.500000,72.349998,71.459999,71.739998,47.189293,26100
2005-12-01,72.660004,73.919998,72.529999,73.669998,48.458801,30600
2005-12-02,73.919998,74.330002,73.379997,73.900002,48.610092,45300
2005-12-05,75.000000,75.209999,74.239998,74.699997,49.136330,47800
2005-12-06,74.730003,75.599998,74.330002,75.000000,49.333664,44200
2005-12-07,75.519997,75.910004,74.139999,74.599998,49.070545,27600
2005-12-08,74.849998,76.000000,74.650002,76.000000,49.991447,17900
2005-12-09,75.339996,75.459999,74.739998,75.050003,49.366535,24800
2005-12-12,75.900002,76.000000,75.250000,75.870003,49.905930,27700
2005-12-13,76.199997,76.830002,75.550003,75.550003,49.695457,32100
2005-12-14,76.080002,76.669998,75.599998,76.669998,50.432152,113900
2005-12-15,76.510002,76.510002,75.489998,75.849998,49.892769,23500
2005-12-16,75.949997,75.949997,74.000000,74.000000,48.675869,25400
2005-12-19,74.250000,74.790001,73.519997,73.629997,48.432487,25400
2005-12-20,74.139999,74.589996,73.849998,74.349998,48.906094,24600
2005-12-21,74.940002,75.220001,74.300003,74.550003,49.037663,23000
2005-12-22,74.089996,74.300003,73.500000,73.779999,48.991848,10800
2005-12-23,72.959999,73.830002,72.540001,73.699997,48.938725,63700
2005-12-27,72.690002,72.690002,70.949997,71.500000,47.477863,140500
2005-12-28,72.160004,72.889999,71.860001,72.500000,48.141884,22400
2005-12-29,72.500000,73.099998,71.870003,71.870003,47.723545,41800
2005-12-30,71.610001,72.699997,71.500000,72.190002,47.936016,23000
2006-01-03,73.440002,75.489998,73.300003,75.400002,50.067574,87400
2006-01-04,75.120003,76.099998,74.919998,76.000000,50.465992,62500
2006-01-05,75.809998,75.809998,74.260002,74.949997,49.768745,50900
2006-01-06,76.120003,76.849998,75.849998,76.599998,50.864372,55000
2006-01-09,76.989998,77.040001,76.099998,76.709999,50.937450,56900
2006-01-10,76.910004,77.779999,76.889999,77.300003,51.329216,40800
2006-01-11,77.199997,77.970001,76.330002,77.639999,51.554981,38600
2006-01-12,78.699997,78.849998,77.160004,77.300003,51.329216,45900
2006-01-13,77.489998,78.389999,77.339996,78.320000,52.006523,88800
2006-01-17,79.529999,79.900002,79.300003,79.900002,53.055683,65300
2006-01-18,79.629997,79.629997,77.910004,78.900002,52.391663,126500
2006-01-19,79.139999,80.750000,78.739998,80.580002,53.507236,54900
2006-01-20,82.050003,82.349998,80.169998,80.900002,53.719715,134200
2006-01-23,80.680000,81.959999,80.250000,81.650002,54.217739,174400
2006-01-24,81.269997,81.959999,81.089996,81.300003,53.985325,55700
2006-01-25,81.790001,81.790001,78.800003,79.660004,52.896305,89600
2006-01-26,79.050003,79.820000,78.199997,79.720001,52.936146,73500
2006-01-27,81.059998,81.250000,80.220001,80.970001,53.766182,57500
2006-01-30,82.000000,83.260002,82.000000,82.849998,55.014565,86700
2006-01-31,82.570000,82.849998,82.010002,82.550003,54.815334,66600
2006-02-01,82.550003,82.970001,80.650002,80.650002,53.553696,55600
2006-02-02,80.760002,81.190002,79.099998,80.120003,53.201775,67300
2006-02-03,79.900002,80.260002,78.919998,79.459999,52.763489,49000
2006-02-06,80.910004,81.269997,80.269997,80.750000,53.620098,44000
2006-02-07,79.250000,79.300003,77.260002,77.559998,51.501869,147700
2006-02-08,77.320000,77.720001,76.019997,77.510002,51.468655,135900
2006-02-09,78.150002,78.650002,75.519997,75.830002,50.353092,57600
2006-02-10,75.750000,76.300003,74.000000,75.449997,50.100758,90700
2006-02-13,75.300003,76.129997,74.529999,74.949997,49.768745,40600
2006-02-14,73.699997,74.910004,73.410004,74.209999,49.277370,67900
2006-02-15,74.209999,74.989998,73.150002,73.599998,48.872318,43500
2006-02-16,74.510002,75.430000,74.449997,75.400002,50.067574,55000
2006-02-17,76.099998,76.199997,75.500000,75.699997,50.266766,52100
2006-02-21,77.830002,77.919998,76.839996,77.480003,51.448750,64300
2006-02-22,76.900002,76.900002,75.800003,76.230003,50.618706,37000
2006-02-23,76.040001,76.830002,75.419998,76.040001,50.492550,30200
2006-02-24,77.000000,77.489998,76.809998,76.839996,51.023773,27800
2006-02-27,76.370003,76.550003,75.580002,75.650002,50.233562,32800
2006-02-28,74.900002,75.250000,74.500000,75.050003,49.835144,25200
2006-03-01,75.699997,76.400002,75.480003,76.400002,50.731586,14200
2006-03-02,76.800003,77.580002,76.349998,77.180000,51.249538,35700
2006-03-03,77.389999,78.110001,77.330002,77.349998,51.362408,30400
2006-03-06,77.099998,77.099998,75.000000,75.019997,49.815224,31600
2006-03-07,74.500000,74.500000,73.449997,73.820000,49.018394,28300
2006-03-08,73.269997,74.470001,72.559998,73.930000,49.091450,245200
2006-03-09,74.699997,74.699997,73.169998,73.269997,48.653179,39700
2006-03-10,72.599998,73.910004,72.599998,73.489998,48.799274,19100
2006-03-13,74.110001,74.900002,74.099998,74.680000,49.589447,28300
2006-03-14,74.860001,76.220001,74.440002,76.129997,50.552292,18700
2006-03-15,75.629997,76.580002,75.629997,76.580002,50.851105,32000
2006-03-16,76.559998,77.900002,76.199997,77.500000,51.462006,26800
2006-03-17,77.650002,77.660004,76.809998,76.809998,51.003834,38000
2006-03-20,76.580002,77.160004,75.300003,75.550003,50.167171,65600
2006-03-21,74.970001,76.129997,74.830002,75.209999,49.941406,43800
2006-03-22,75.379997,76.599998,75.290001,75.739998,50.293324,19100
2006-03-23,76.599998,76.980003,76.300003,76.849998,51.030399,25300
2006-03-24,77.349998,77.900002,76.949997,77.480003,51.448750,24000
2006-03-27,77.099998,78.000000,76.779999,77.769997,51.641308,32700
2006-03-28,78.610001,79.209999,78.230003,78.500000,52.126045,35100
2006-03-29,78.629997,79.470001,78.519997,79.459999,52.763489,20300
2006-03-30,79.599998,80.120003,79.150002,79.449997,52.756866,34700
2006-03-31,78.839996,78.839996,78.129997,78.589996,52.185799,88800
2006-04-03,79.449997,80.389999,78.949997,79.080002,52.511192,24100
2006-04-04,78.839996,80.050003,78.370003,80.010002,53.128723,25900
2006-04-05,80.000000,81.089996,79.669998,80.989998,53.779472,29100
2006-04-06,81.500000,81.769997,80.699997,81.169998,53.899006,46200
2006-04-07,81.139999,81.139999,79.779999,79.980003,53.108822,25400
2006-04-10,81.199997,81.449997,80.769997,81.180000,53.905624,65600
2006-04-11,82.199997,82.230003,80.290001,80.599998,53.520500,38000
2006-04-12,80.839996,80.980003,79.750000,80.040001,53.148651,28100
2006-04-13,79.389999,80.330002,78.949997,80.279999,53.308006,25900
2006-04-17,81.199997,81.669998,80.980003,81.529999,54.138042,28200
2006-04-18,82.589996,83.889999,82.589996,83.839996,55.671944,58400
2006-04-19,83.680000,85.360001,83.320000,85.360001,56.681286,56500
2006-04-20,85.139999,85.139999,83.080002,84.419998,56.057087,38700
2006-04-21,85.190002,86.339996,84.639999,86.199997,57.239067,30000
2006-04-24,85.500000,85.599998,84.709999,85.099998,56.508636,72700
2006-04-25,85.940002,86.139999,83.110001,84.000000,55.778187,45000
2006-04-26,84.379997,85.300003,82.849998,82.900002,55.047749,43900
2006-04-27,82.000000,83.250000,80.610001,81.919998,54.397022,116700
2006-04-28,82.800003,83.680000,82.699997,82.830002,55.001286,54800
2006-05-01,83.629997,85.080002,83.629997,84.220001,55.924259,33200
2006-05-02,85.220001,86.199997,84.709999,86.199997,57.239067,125100
2006-05-03,86.029999,86.029999,84.330002,85.139999,56.535168,65800
2006-05-04,84.519997,85.260002,83.300003,84.739998,56.269573,52300
2006-05-05,85.709999,85.889999,85.029999,85.349998,56.674622,24200
2006-05-08,85.400002,85.400002,83.959999,85.150002,56.541809,37300
2006-05-09,84.870003,86.089996,84.870003,85.730003,56.926964,30800
2006-05-10,85.949997,86.500000,85.260002,86.500000,57.438240,57000
2006-05-11,87.129997,87.230003,85.370003,85.370003,56.687912,55500
2006-05-12,83.000000,84.830002,82.599998,82.599998,54.848537,81100
2006-05-15,81.199997,82.000000,79.959999,80.860001,53.693138,76400
2006-05-16,81.089996,82.160004,80.449997,81.180000,53.905624,32300
2006-05-17,81.150002,81.269997,78.599998,79.129997,52.544376,68500
2006-05-18,79.120003,79.720001,77.919998,77.980003,51.780750,44800
2006-05-19,77.510002,78.849998,76.379997,78.349998,52.026443,95300
2006-05-22,76.750000,78.169998,75.559998,77.820000,51.674507,59600
2006-05-23,79.089996,80.129997,77.559998,77.730003,51.614746,95400
2006-05-24,77.010002,78.269997,75.389999,76.779999,50.983917,124800
2006-05-25,78.400002,79.790001,77.459999,79.519997,52.803337,41100
2006-05-26,79.500000,79.980003,79.129997,79.820000,53.002560,41000
2006-05-30,80.550003,80.779999,78.500000,78.610001,52.199081,39300
2006-05-31,78.550003,80.339996,78.459999,80.339996,53.347851,49400
2006-06-01,79.620003,81.040001,79.330002,80.779999,53.640026,22900
2006-06-02,81.480003,82.129997,80.769997,81.930000,54.403660,36300
2006-06-05,82.570000,82.570000,79.209999,79.389999,52.717014,61400
2006-06-06,79.199997,79.760002,78.400002,79.089996,52.517799,33400
2006-06-07,79.000000,79.000000,76.400002,76.470001,50.778061,32400
2006-06-08,75.449997,76.750000,73.589996,76.739998,50.957344,89400
2006-06-09,76.980003,77.400002,75.500000,76.230003,50.618706,23000
2006-06-12,76.400002,76.650002,74.199997,74.279999,49.323856,54600
2006-06-13,73.300003,74.430000,71.769997,72.000000,47.809875,104300
2006-06-14,71.900002,73.849998,71.900002,73.730003,48.958641,42800
2006-06-15,75.080002,77.309998,74.809998,76.980003,51.116707,120300
2006-06-16,77.199997,77.199997,75.309998,76.419998,50.744854,38900
2006-06-19,75.870003,75.870003,73.690002,74.000000,49.137932,40900
2006-06-20,74.010002,75.000000,73.190002,73.300003,48.673115,44900
2006-06-21,73.120003,75.750000,73.120003,74.919998,49.748821,35400
2006-06-22,74.919998,75.580002,74.410004,75.349998,50.034363,17100
2006-06-23,76.699997,77.339996,76.500000,76.849998,51.030399,39200
2006-06-26,76.760002,77.820000,76.379997,77.680000,51.581539,27300
2006-06-27,78.599998,79.029999,77.889999,77.889999,51.720978,29000
2006-06-28,78.050003,79.370003,78.050003,79.260002,52.630707,47300
2006-06-29,80.099998,81.750000,80.099998,81.599998,54.184528,42300
2006-06-30,82.300003,82.389999,81.500000,82.000000,54.450123,36900
2006-07-03,82.699997,83.180000,82.239998,82.949997,55.080959,30400
2006-07-05,82.320000,83.440002,81.540001,83.279999,55.300087,148600
2006-07-06,83.419998,83.879997,82.739998,82.930000,55.067680,22000
2006-07-07,83.699997,83.849998,81.519997,81.750000,54.284122,56200
2006-07-10,82.150002,82.879997,81.559998,81.930000,54.403660,40400
2006-07-11,82.599998,83.529999,82.129997,83.309998,55.320000,46400
2006-07-12,83.620003,83.949997,82.720001,83.089996,55.173920,45000
2006-07-13,83.070000,83.379997,82.139999,82.230003,54.602859,51300
2006-07-14,82.570000,83.160004,81.660004,83.050003,55.147366,40900
2006-07-17,82.269997,82.540001,80.190002,80.650002,53.553696,63800
2006-07-18,81.459999,81.529999,79.550003,80.750000,53.620098,36800
2006-07-19,81.010002,81.930000,80.279999,81.540001,54.144676,33100
2006-07-20,81.919998,81.919998,79.610001,79.610001,52.863110,17300
2006-07-21,79.820000,79.820000,78.290001,78.370003,52.039707,39900
2006-07-24,78.970001,80.809998,78.870003,80.639999,53.547070,41300
2006-07-25,81.300003,82.389999,81.120003,82.349998,54.682537,29100
2006-07-26,82.239998,84.360001,81.820000,83.820000,55.658657,34500
2006-07-27,84.860001,84.879997,83.230003,83.230003,55.266891,36600
2006-07-28,83.000000,83.330002,81.949997,83.169998,55.227043,40900
2006-07-31,84.040001,85.169998,83.459999,84.669998,56.223068,40800
2006-08-01,84.919998,85.110001,83.849998,85.040001,56.468761,18500
